round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
First Round,14,Lipscomb,46,2326,0.23,0.2373469387755102,-0.007346938775510181,-0.03095442820292338
First Round,13,Yale,63,3266,0.315,0.333265306122449,-0.018265306122448977,-0.054807103490508255
First Round,9,Baylor,86,4521,0.43,0.4613265306122449,-0.031326530612244885,-0.06790533067905329
First Round,10,Utah State,70,3822,0.35,0.39,-0.040000000000000036,-0.10256410256410266
First Round,16,SIUE,10,911,0.05,0.09295918367346939,-0.04295918367346939,-0.4621295279912184
First Round,13,Grand Canyon,50,2871,0.25,0.2929591836734694,-0.0429591836734694,-0.14663880181121566
First Round,9,Georgia,55,3126,0.275,0.3189795918367347,-0.043979591836734666,-0.13787587971849
First Round,11,Texas,62,3474,0.31,0.3544897959183673,-0.044489795918367325,-0.1255037420840529
First Round,15,Wofford,16,1229,0.08,0.12540816326530613,-0.045408163265306126,-0.36208299430431246
First Round,12,McNeese,49,2850,0.245,0.29081632653061223,-0.04581632653061224,-0.1575438596491228
First Round,13,High Point,68,3797,0.34,0.3874489795918367,-0.04744897959183669,-0.12246510402949687
First Round,13,Akron,53,3064,0.265,0.31265306122448977,-0.04765306122448976,-0.15241514360313305
First Round,15,Robert Morris,27,1793,0.135,0.1829591836734694,-0.04795918367346938,-0.26213050752928047
First Round,14,Troy,39,2381,0.195,0.2429591836734694,-0.04795918367346938,-0.19739605207895838
First Round,12,UC San Diego,56,3271,0.28,0.33377551020408164,-0.05377551020408161,-0.1611128095383674
First Round,16,American,9,1030,0.045,0.10510204081632653,-0.06010204081632653,-0.5718446601941748
First Round,15,Bryant,18,1480,0.09,0.1510204081632653,-0.061020408163265316,-0.4040540540540541
First Round,15,Omaha,8,1085,0.04,0.11071428571428571,-0.0707142857142857,-0.6387096774193548
First Round,12,Liberty,50,3172,0.25,0.3236734693877551,-0.0736734693877551,-0.22761664564943251
First Round,10,Arkansas,75,4400,0.375,0.4489795918367347,-0.07397959183673469,-0.16477272727272727
First Round,16,Norfolk St,7,1091,0.035,0.1113265306122449,-0.0763265306122449,-0.6856095325389551
First Round,9,Oklahoma,75,4445,0.375,0.45357142857142857,-0.07857142857142857,-0.1732283464566929
First Round,11,North Carolina,70,4237,0.35,0.4323469387755102,-0.08234693877551025,-0.19046495161671004
First Round,10,Vanderbilt,42,2876,0.21,0.29346938775510206,-0.08346938775510207,-0.28442280945758003
First Round,14,UNC Wilmington,10,1312,0.05,0.13387755102040816,-0.08387755102040816,-0.6265243902439024
First Round,10,New Mexico,75,4527,0.375,0.46193877551020407,-0.08693877551020407,-0.18820410868124585
First Round,11,VCU,62,3916,0.31,0.3995918367346939,-0.0895918367346939,-0.22420837589376919
First Round,12,Colorado St,68,4246,0.34,0.43326530612244896,-0.09326530612244893,-0.21526142251530841
First Round,16,Alabama St,61,3996,0.305,0.40775510204081633,-0.10275510204081634,-0.252002002002002
First Round,11,Drake,92,5602,0.46,0.5716326530612245,-0.11163265306122444,-0.1952873973580863
First Round,9,Creighton,49,3558,0.245,0.36306122448979594,-0.11806122448979595,-0.3251826869027544
First Round,14,Montana,20,2175,0.1,0.22193877551020408,-0.12193877551020407,-0.5494252873563218
Second Round,5,Memphis,57,2631,0.285,0.26846938775510204,0.016530612244897935,0.06157354618015955
Second Round,8,Louisville,55,2536,0.275,0.2587755102040816,0.016224489795918395,0.06269716088328087
Second Round,5,Michigan,77,3682,0.385,0.3757142857142857,0.009285714285714286,0.024714828897338403
Second Round,5,Clemson,81,3984,0.405,0.40653061224489795,-0.001530612244897922,-0.0037650602409637643
Second Round,7,Marquette,32,1600,0.16,0.16326530612244897,-0.0032653061224489632,-0.0199999999999999
Second Round,13,Akron,22,1178,0.11,0.12020408163265306,-0.010204081632653059,-0.08488964346349744
Second Round,16,SIUE,2,223,0.01,0.022755102040816325,-0.012755102040816325,-0.5605381165919282
Second Round,12,UC San Diego,30,1611,0.15,0.16438775510204082,-0.014387755102040822,-0.08752327746741158
Second Round,14,Lipscomb,9,597,0.045,0.06091836734693878,-0.01591836734693878,-0.26130653266331666
Second Round,6,BYU,59,3057,0.295,0.3119387755102041,-0.016938775510204118,-0.054301602878639305
Second Round,15,Omaha,3,326,0.015,0.03326530612244898,-0.018265306122448983,-0.549079754601227
Second Round,7,UCLA,36,1947,0.18,0.1986734693877551,-0.018673469387755104,-0.09399075500770417
Second Round,10,Utah State,20,1177,0.1,0.12010204081632653,-0.020102040816326522,-0.16737468139337291
Second Round,15,Wofford,3,346,0.015,0.03530612244897959,-0.020306122448979592,-0.5751445086705202
Second Round,15,Robert Morris,8,595,0.04,0.060714285714285714,-0.020714285714285713,-0.34117647058823525
Second Round,13,Yale,17,1048,0.085,0.10693877551020409,-0.02193877551020408,-0.20515267175572519
Second Round,16,American,1,270,0.005,0.027551020408163266,-0.022551020408163265,-0.8185185185185185
Second Round,14,UNC Wilmington,1,283,0.005,0.028877551020408163,-0.02387755102040816,-0.8268551236749117
Second Round,15,Bryant,4,436,0.02,0.044489795918367346,-0.024489795918367346,-0.5504587155963303
Second Round,12,McNeese,21,1275,0.105,0.13010204081632654,-0.02510204081632654,-0.1929411764705883
Second Round,14,Troy,10,748,0.05,0.0763265306122449,-0.026326530612244894,-0.3449197860962566
Second Round,8,Mississippi St,18,1141,0.09,0.11642857142857142,-0.026428571428571426,-0.22699386503067484
Second Round,7,Saint Mary's,49,2663,0.245,0.271734693877551,-0.026734693877551008,-0.0983852797596695
Second Round,8,UConn,17,1116,0.085,0.11387755102040817,-0.028877551020408163,-0.253584229390681
Second Round,6,Illinois,54,2937,0.27,0.2996938775510204,-0.029693877551020376,-0.09908069458631245
Second Round,11,Drake,50,2744,0.25,0.28,-0.030000000000000027,-0.10714285714285723
Second Round,8,Gonzaga,32,1870,0.16,0.19081632653061226,-0.030816326530612254,-0.16149732620320859
Second Round,12,Colorado St,37,2118,0.185,0.21612244897959185,-0.03112244897959185,-0.14400377714825313
Second Round,13,Grand Canyon,13,948,0.065,0.09673469387755101,-0.03173469387755101,-0.32805907172995774
Second Round,16,Norfolk St,1,360,0.005,0.036734693877551024,-0.031734693877551026,-0.8638888888888889
Second Round,6,Missouri,22,1396,0.11,0.14244897959183672,-0.03244897959183672,-0.22779369627507157
Second Round,14,Montana,4,514,0.02,0.05244897959183673,-0.032448979591836735,-0.6186770428015564
Second Round,6,Ole Miss,49,2720,0.245,0.27755102040816326,-0.03255102040816327,-0.1172794117647059
Second Round,11,North Carolina,37,2154,0.185,0.21979591836734694,-0.03479591836734694,-0.1583101207056639
Second Round,11,Texas,22,1428,0.11,0.1457142857142857,-0.03571428571428571,-0.24509803921568626
Second Round,9,Georgia,8,754,0.04,0.07693877551020409,-0.03693877551020409,-0.480106100795756
Second Round,7,Kansas,17,1199,0.085,0.1223469387755102,-0.037346938775510194,-0.305254378648874
Second Round,12,Liberty,17,1252,0.085,0.12775510204081633,-0.042755102040816326,-0.33466453674121405
Second Round,9,Creighton,16,1250,0.08,0.12755102040816327,-0.047551020408163266,-0.3728
Second Round,9,Baylor,13,1127,0.065,0.115,-0.05,-0.43478260869565216
Second Round,16,Alabama St,33,2127,0.165,0.2170408163265306,-0.0520408163265306,-0.23977433004231305
Second Round,10,Vanderbilt,7,900,0.035,0.09183673469387756,-0.05683673469387755,-0.6188888888888888
Second Round,11,VCU,29,2015,0.145,0.20561224489795918,-0.06061224489795919,-0.2947890818858561
Second Round,5,Oregon,53,3215,0.265,0.3280612244897959,-0.0630612244897959,-0.19222395023328143
Second Round,10,Arkansas,12,1207,0.06,0.12316326530612245,-0.06316326530612246,-0.5128417564208783
Second Round,9,Oklahoma,7,1057,0.035,0.10785714285714286,-0.07285714285714286,-0.6754966887417219
Second Round,10,New Mexico,17,1619,0.085,0.16520408163265307,-0.08020408163265307,-0.48548486720197653
Second Round,13,High Point,12,1385,0.06,0.1413265306122449,-0.0813265306122449,-0.5754512635379062
Sweet 16,3,Wisconsin,44,1773,0.22,0.18091836734693878,0.03908163265306122,0.21601804850535813
Sweet 16,3,Iowa State,39,1706,0.195,0.17408163265306123,0.020918367346938777,0.1201641266119578
Sweet 16,3,Kentucky,41,1843,0.205,0.18806122448979593,0.016938775510204063,0.09007053716766132
Sweet 16,4,Purdue,20,825,0.1,0.08418367346938775,0.015816326530612254,0.187878787878788
Sweet 16,3,Texas Tech,39,1766,0.195,0.18020408163265306,0.01479591836734695,0.08210645526613823
Sweet 16,4,Texas A&M,29,1286,0.145,0.13122448979591836,0.013775510204081631,0.10497667185069984
Sweet 16,6,Illinois,25,1155,0.125,0.11785714285714285,0.007142857142857145,0.06060606060606063
Sweet 16,5,Michigan,37,1765,0.185,0.18010204081632653,0.004897959183673473,0.027195467422096335
Sweet 16,4,Arizona,29,1378,0.145,0.14061224489795918,0.004387755102040813,0.031204644412191562
Sweet 16,8,Louisville,27,1304,0.135,0.13306122448979593,0.0019387755102040771,0.014570552147239228
Sweet 16,8,UConn,8,387,0.04,0.03948979591836735,0.0005102040816326522,0.012919896640826852
Sweet 16,6,Ole Miss,23,1138,0.115,0.11612244897959184,-0.0011224489795918363,-0.009666080843585233
Sweet 16,10,Utah State,10,524,0.05,0.053469387755102044,-0.0034693877551020408,-0.0648854961832061
Sweet 16,15,Omaha,1,95,0.005,0.009693877551020408,-0.004693877551020408,-0.4842105263157895
Sweet 16,6,BYU,29,1479,0.145,0.15091836734693878,-0.005918367346938791,-0.03921568627450991
Sweet 16,13,Yale,5,305,0.025,0.031122448979591835,-0.006122448979591834,-0.19672131147540975
Sweet 16,16,SIUE,0,69,0.0,0.0070408163265306125,-0.0070408163265306125,-1.0
Sweet 16,16,American,0,71,0.0,0.007244897959183674,-0.007244897959183674,-1.0
Sweet 16,14,UNC Wilmington,0,75,0.0,0.007653061224489796,-0.007653061224489796,-1.0
Sweet 16,6,Missouri,6,377,0.03,0.038469387755102044,-0.008469387755102045,-0.22015915119363405
Sweet 16,15,Bryant,1,133,0.005,0.013571428571428571,-0.00857142857142857,-0.631578947368421
Sweet 16,13,Grand Canyon,4,281,0.02,0.028673469387755102,-0.008673469387755102,-0.30249110320284694
Sweet 16,15,Robert Morris,2,191,0.01,0.019489795918367348,-0.009489795918367348,-0.4869109947643979
Sweet 16,14,Montana,1,144,0.005,0.014693877551020407,-0.009693877551020406,-0.6597222222222221
Sweet 16,16,Norfolk St,0,96,0.0,0.009795918367346938,-0.009795918367346938,-1.0
Sweet 16,8,Mississippi St,7,440,0.035,0.044897959183673466,-0.009897959183673463,-0.22045454545454532
Sweet 16,15,Wofford,0,104,0.0,0.010612244897959184,-0.010612244897959184,-1.0
Sweet 16,14,Lipscomb,1,175,0.005,0.017857142857142856,-0.012857142857142855,-0.72
Sweet 16,7,UCLA,15,870,0.075,0.08877551020408163,-0.013775510204081631,-0.15517241379310345
Sweet 16,5,Clemson,24,1330,0.12,0.1357142857142857,-0.01571428571428571,-0.1157894736842105
Sweet 16,9,Georgia,3,309,0.015,0.03153061224489796,-0.016530612244897963,-0.5242718446601943
Sweet 16,5,Memphis,16,947,0.08,0.0966326530612245,-0.016632653061224495,-0.1721224920802535
Sweet 16,14,Troy,1,217,0.005,0.02214285714285714,-0.01714285714285714,-0.7741935483870968
Sweet 16,12,Liberty,3,357,0.015,0.03642857142857143,-0.02142857142857143,-0.5882352941176471
Sweet 16,12,McNeese,2,310,0.01,0.03163265306122449,-0.021632653061224486,-0.6838709677419355
Sweet 16,13,Akron,2,326,0.01,0.03326530612244898,-0.02326530612244898,-0.6993865030674846
Sweet 16,12,UC San Diego,6,530,0.03,0.05408163265306123,-0.02408163265306123,-0.4452830188679246
Sweet 16,9,Baylor,5,485,0.025,0.049489795918367344,-0.024489795918367342,-0.49484536082474223
Sweet 16,16,Alabama St,20,1229,0.1,0.12540816326530613,-0.025408163265306122,-0.20260374288039054
Sweet 16,9,Creighton,7,593,0.035,0.06051020408163265,-0.025510204081632647,-0.4215851602023608
Sweet 16,7,Marquette,8,647,0.04,0.0660204081632653,-0.026020408163265306,-0.3941267387944358
Sweet 16,10,Arkansas,5,522,0.025,0.05326530612244898,-0.02826530612244898,-0.5306513409961685
Sweet 16,10,Vanderbilt,0,291,0.0,0.029693877551020407,-0.029693877551020407,-1.0
Sweet 16,9,Oklahoma,2,390,0.01,0.03979591836734694,-0.029795918367346935,-0.7487179487179486
Sweet 16,11,Texas,3,448,0.015,0.045714285714285714,-0.030714285714285715,-0.671875
Sweet 16,11,North Carolina,12,900,0.06,0.09183673469387756,-0.03183673469387756,-0.34666666666666673
Sweet 16,11,VCU,11,867,0.055,0.08846938775510205,-0.03346938775510205,-0.3783160322952711
Sweet 16,13,High Point,1,379,0.005,0.0386734693877551,-0.0336734693877551,-0.870712401055409
Sweet 16,7,Kansas,4,534,0.02,0.05448979591836735,-0.034489795918367344,-0.6329588014981272
Sweet 16,5,Oregon,15,1149,0.075,0.11724489795918368,-0.04224489795918368,-0.360313315926893
Sweet 16,10,New Mexico,6,725,0.03,0.07397959183673469,-0.043979591836734694,-0.5944827586206897
Sweet 16,8,Gonzaga,12,1019,0.06,0.10397959183673469,-0.043979591836734694,-0.422963689892051
Sweet 16,12,Colorado St,6,768,0.03,0.0783673469387755,-0.04836734693877551,-0.6171875
Sweet 16,4,Maryland,19,1413,0.095,0.14418367346938776,-0.04918367346938776,-0.34111818825194623
Sweet 16,7,Saint Mary's,16,1286,0.08,0.13122448979591836,-0.05122448979591836,-0.390357698289269
Sweet 16,11,Drake,9,968,0.045,0.09877551020408164,-0.05377551020408164,-0.5444214876033058
Elite 8,2,Michigan St,64,2341,0.32,0.23887755102040817,0.08112244897959184,0.3395984621956429
Elite 8,2,Alabama,42,1678,0.21,0.17122448979591837,0.038775510204081626,0.22646007151370676
Elite 8,3,Wisconsin,19,740,0.095,0.07551020408163266,0.019489795918367345,0.2581081081081081
Elite 8,4,Purdue,7,307,0.035,0.0313265306122449,0.0036734693877551045,0.11726384364820855
Elite 8,15,Omaha,1,26,0.005,0.002653061224489796,0.002346938775510204,0.8846153846153846
Elite 8,13,Yale,3,126,0.015,0.012857142857142857,0.0021428571428571425,0.16666666666666666
Elite 8,11,Texas,3,129,0.015,0.013163265306122449,0.0018367346938775505,0.1395348837209302
Elite 8,5,Clemson,13,622,0.065,0.06346938775510204,0.0015306122448979637,0.024115755627009718
Elite 8,15,Bryant,1,42,0.005,0.004285714285714286,0.0007142857142857142,0.16666666666666663
Elite 8,6,Missouri,2,111,0.01,0.011326530612244898,-0.0013265306122448983,-0.11711711711711714
Elite 8,14,UNC Wilmington,0,16,0.0,0.0016326530612244899,-0.0016326530612244899,-1.0
Elite 8,16,American,0,19,0.0,0.0019387755102040817,-0.0019387755102040817,-1.0
Elite 8,16,SIUE,0,23,0.0,0.002346938775510204,-0.002346938775510204,-1.0
Elite 8,16,Norfolk St,0,27,0.0,0.0027551020408163266,-0.0027551020408163266,-1.0
Elite 8,5,Memphis,7,373,0.035,0.03806122448979592,-0.0030612244897959134,-0.08042895442359237
